Longitude,Latitude,HouseAge,Population,MedInc,MedianHouseValue,AveBedrms,AveRooms,AveOccup
-122.01,39.21,50,781,2.2679,0.691,1.211726384,5.185667752,2.543973941
-122.01,39.21,52,985,2.5556,0.758,0.98989899,5.022727273,2.487373737
-122.01,39.21,39,660,2.4559,0.75,1.004016064,4.875502008,2.65060241
-121.96,39.3,39,271,2.1845,1.125,1.460674157,7.876404494,3.04494382
-121.65,38.03,28,1095,3.4402,1.924,1.439834025,6.522821577,2.271784232
-121.63,38.03,17,1169,3.6694,2.094,1.192,5.098,2.338
-121.63,38.04,25,888,3.2619,1.838,1.260736196,6.193251534,2.72392638
-121.73,38,3,3578,5.0016,1.891,1.196540881,7.246069182,2.812893082
-121.72,38,7,4460,4.9618,1.565,1.016241299,6.153905646,3.449342614
-121.72,37.98,5,3523,5.0468,1.688,1.050551471,6.530330882,3.238051471
-121.68,37.98,19,1707,3.6411,1.628,1.04173913,5.892173913,2.968695652
-121.7,37.98,9,1562,5.1041,1.729,1.013671875,6.013671875,3.05078125
-121.71,37.99,27,2085,3.3558,1.297,1.015558699,5.461103253,2.949080622
-121.67,37.99,22,527,4.375,2.135,1.18902439,6.37804878,3.213414634
-121.68,37.93,44,704,1.6554,1.194,0.945378151,4.260504202,2.957983193
-121.7,37.94,36,861,2.8828,1.311,1.066666667,5.7,2.87
-121.69,37.95,15,1348,3.8125,1.254,1.094292804,4.59057072,3.344913151
-121.7,37.96,33,1391,3.2813,1.514,0.972043011,5.152688172,2.991397849
-121.66,37.93,19,1064,4.7426,2.631,1.022857143,5.871428571,3.04
-121.7,37.91,17,825,4.8958,1.871,1.08988764,7.348314607,3.08988764
-121.7,37.93,19,972,2.2216,1.567,1.004962779,4.975186104,2.41191067
-121.74,37.95,5,2399,5.7104,1.863,1.014416776,6.526867628,3.144167759
-121.7,37.93,10,1779,4.6587,1.525,1.096774194,5.838709677,3.188172043
-121.6,37.91,13,1075,5.1017,2.414,1.125714286,7.082857143,3.071428571
-121.6,37.9,5,4276,6.9051,3.409,1.307781649,8.527293844,2.483159117
-121.61,37.86,30,989,3.691,1.544,1,4.975609756,3.445993031
-121.64,37.85,22,967,4.4583,2.539,1.296875,6.246875,3.021875
-121.8,38.01,46,1088,2.2532,1.094,1.10738255,5.085011186,2.434004474
-121.81,38.01,47,1074,2.2361,1.051,1.094147583,4.941475827,2.732824427
-121.81,38.01,52,528,2.2639,1.285,1.084070796,4.973451327,2.336283186
-121.82,38.02,46,101,2.2361,0.938,1.075,4.4,2.525
-121.82,38.01,42,798,2.1719,0.991,0.95112782,3.823308271,3
-121.82,38.01,50,625,1.5988,0.964,1.175732218,4.686192469,2.615062762
-121.82,38.01,25,1614,3.4722,1.27,1.066901408,5.313380282,2.841549296
-121.84,38.02,46,37,0.536,0.875,1.047619048,3.142857143,1.761904762
-121.78,38.01,19,1216,4.4491,1.339,1.111374408,6.369668246,2.881516588
-121.79,38.01,17,1749,3.1728,1.468,1.317152104,6.524271845,2.830097087
-121.79,38,34,1588,3.6118,1.247,1.04770318,5.459363958,2.80565371
-121.8,38.01,44,1399,2.7234,1.102,1.060218978,5.810218978,2.552919708
-121.8,38.01,37,1351,3.5179,1.308,1.084130019,5.847036329,2.583173996
-121.78,38,8,1094,5.3245,1.745,0.946969697,5.987373737,2.762626263
-121.77,38.01,13,1417,3.9861,1.681,1.047058824,5.849019608,2.778431373
-121.81,37.99,18,1315,4.8194,1.704,1.018306636,6.423340961,3.009153318
-121.81,37.99,22,1086,5.1435,1.508,1.055882353,6.855882353,3.194117647
-121.82,37.98,13,1969,5.0164,1.652,0.996705107,6.5815486,3.243822076
-121.82,38.01,47,587,2.6364,0.935,1.028340081,5.12145749,2.376518219
-121.82,38,29,985,2.8466,1.134,1.076190476,4.928571429,2.345238095
-121.81,38,37,1400,2.905,0.973,1.072222222,5.044444444,2.592592593
-121.82,38,30,1714,4.4583,1.31,1.003539823,5.784070796,3.033628319
-121.85,38,26,1806,4.2647,1.334,1.007067138,5.943462898,3.190812721
-121.85,38,24,1239,2.0411,1,1.077490775,4.186346863,2.28597786
-121.83,38,15,3838,2.5495,1.036,1.128943759,4.365569273,2.632373114
-121.83,38,25,799,4.8359,1.453,1.111969112,6.602316602,3.084942085
-121.83,37.99,23,572,4.9167,1.524,1,6.609195402,3.287356322
-121.83,37.99,23,935,4.4853,1.459,1.0609319,7.0609319,3.35125448
-121.83,37.99,18,1507,4.7566,1.425,0.976086957,5.958695652,3.276086957
-121.83,38,8,1384,1.7161,0.758,1.078947368,3.760233918,2.023391813
-121.84,37.99,13,2188,3.3625,1.261,1.056603774,5.044395117,2.428412875
-121.84,37.99,15,1292,4.6029,1.426,0.992268041,6.134020619,3.329896907
-121.83,37.99,16,1456,5.6779,1.647,1.01986755,6.443708609,3.214128035
-121.79,38,36,562,2.5893,1.085,1.098591549,5.356807512,2.638497653
-121.79,37.99,10,1878,5.6506,1.786,1.039249147,7.092150171,3.204778157
-121.79,37.99,18,1651,5.7321,1.647,0.998130841,6.814953271,3.085981308
-121.8,38,34,1316,3.5368,1.225,1.034858388,5.965141612,2.867102397
-121.8,37.99,16,1575,5.5,1.795,1.042600897,6.899103139,3.531390135
-121.77,37.99,4,2429,5.4409,2.051,1.089385475,7.853351955,3.392458101
-121.88,38.03,10,1045,4.1111,1.586,1.319829424,5.904051173,2.228144989
-121.9,38.04,36,838,1.2024,0.902,1.277992278,5.749034749,3.235521236
-121.86,38.04,52,188,1.3958,0.675,1.092592593,4.481481481,3.481481481
-121.87,38.02,52,1403,2.7083,0.994,0.922268908,4.756302521,2.947478992
-121.88,38.03,52,725,2,1.014,1.082251082,5.303030303,3.138528139
-121.9,38.03,51,1831,2.0034,0.877,1.133223684,4.904605263,3.011513158
-121.88,38.02,46,1249,2.5737,0.87,1.219895288,5.528795812,3.269633508
-121.89,38.02,36,1827,3.3371,0.946,1.009174312,4.966972477,3.352293578
-121.9,38.02,5,1037,3.6154,1.818,0.991935484,4.193548387,2.787634409
-121.87,38.02,31,2229,3.1389,1.178,1.100294985,5.374631268,3.287610619
-121.88,38,16,1352,4.1947,1.403,1.078431373,6.384803922,3.31372549
-121.88,38.01,9,2827,2.7374,1.5,1.068219634,4.43344426,2.351913478
-121.89,38.01,30,1994,4.2227,1.344,1.029085873,5.698060942,2.761772853
-121.88,38,22,367,5.3098,1.519,0.906976744,5.589147287,2.84496124
-121.86,38,4,2239,3.5857,1.652,1.091872792,4.799764429,2.637220259
-121.86,38,16,1504,5.25,1.617,1.024282561,7.099337748,3.3200883
-121.89,37.99,4,928,4.1016,1.705,1.295010846,4.709327549,2.013015184
-121.88,37.99,16,1606,5.5676,1.742,1.015779093,7.469428008,3.16765286
-121.87,38,17,1475,4.8542,1.441,1.065060241,6.537349398,3.554216867
-121.87,37.99,15,1051,4.9783,1.639,1.003215434,7.083601286,3.379421222
-121.89,38.01,28,2362,3.0042,1.039,1.171606864,5.677067083,3.684867395
-121.9,38.02,12,943,2.1417,1.222,1.055718475,4.390029326,2.765395894
-121.9,38.01,16,1696,4.6628,1.36,0.943866944,5.413721414,3.525987526
-121.92,38.02,8,1526,5.102,1.565,0.989669421,5.681818182,3.152892562
-121.89,38.01,32,663,4.0972,0.992,0.886792453,4.716981132,3.127358491
-121.9,38.01,34,2356,3.5129,1.106,1.060941828,5.234072022,3.263157895
-121.9,38,14,990,4.1094,1.622,1.127329193,5.99378882,3.074534161
-121.9,38,14,1288,6.0497,1.775,0.981333333,7.138666667,3.434666667
-121.92,38.01,7,879,6.1237,1.66,0.946564885,6.229007634,3.354961832
-121.93,38.01,9,1142,5.3363,1.608,1.065753425,6.284931507,3.128767123
-121.93,38.02,13,940,5.1337,1.548,0.928571429,4.948051948,3.051948052
-121.95,38.03,5,3207,4.0767,1.431,1.088932806,5.460474308,3.168972332
-121.94,38.03,27,1141,1.4871,0.871,1.138095238,3.938095238,2.716666667
-121.96,38.02,35,1409,3.016,0.953,1.073267327,5.328712871,2.79009901
-121.95,38.02,9,2041,2.1013,1.007,1.028395062,4.148148148,2.519753086
-121.94,38.02,29,3266,2.7907,1.139,1.034482759,5.097259063,2.887709991
-121.92,38.03,16,1410,3.5436,1.002,1.069124424,5.013824885,3.248847926
-121.92,38.02,16,1288,4.2067,1.25,1.050295858,5.443786982,3.810650888
-121.91,38.02,15,1687,3.4817,1.298,1.058823529,5.628083491,3.20113852
-121.97,38.04,38,1595,2.5833,0.835,1.112449799,5.030120482,3.202811245
-121.97,38.03,17,1939,3.7043,1.398,1.055469954,5.677966102,2.987673344
-121.98,38.05,31,1640,3.3661,0.985,1.029821074,5.586481113,3.260437376
-122.02,38.02,44,817,4.8693,1.569,1.042194093,6.181434599,3.447257384
-122,38.03,4,1235,6.0424,1.659,0.946635731,5.431554524,2.865429234
-122.14,38.02,44,825,2.0523,1.339,1.122077922,4.220779221,2.142857143
-122.14,38.03,42,54,2.5795,2.25,1.133333333,3.933333333,1.8
-122.13,38.02,52,940,2.9583,1.66,1.126385809,5.272727273,2.084257206
-122.13,38.01,48,859,1.8523,1.448,1.042194093,4.478902954,1.812236287
-122.14,38.01,50,741,4.5,1.783,1.079113924,5.569620253,2.344936709
-122.13,38.01,51,608,2.1974,1.393,1.036912752,4.234899329,2.040268456
-122.13,38,33,1206,2.5481,1.508,1.01875,4.4078125,1.884375
-122.16,38.02,40,761,5.1265,1.961,1.046931408,6.498194946,2.747292419
-122.11,38.01,39,575,3.1711,1.161,1.324675325,5.683982684,2.489177489
-122.11,38.01,41,718,3.3831,1.294,0.961130742,4.752650177,2.537102473
-122.12,38,20,3221,4.2042,1.664,1.052473763,5.24137931,2.414542729
-122.12,38.01,50,691,3.9519,1.265,1.10041841,5.439330544,2.891213389
-122.12,38.01,50,837,3.609,1.357,0.977961433,4.787878788,2.305785124
-122.12,38.01,42,864,4.1189,1.724,0.963254593,5.839895013,2.267716535
-122.09,38.02,37,1128,3.8824,1.137,0.982608696,5.049275362,3.269565217
-122.1,38.02,28,2086,3.6523,1.597,1.06185567,5.551546392,2.68814433
-122.07,38,37,462,3.625,1.563,1.097826087,5.315217391,2.510869565
-122.09,38,6,4377,5.2015,2.042,1.051984349,5.69647848,2.446618222
-122.11,38,9,1460,5.76,2.126,1.073664825,6.305709024,2.688766114
-122.08,37.99,19,1914,5.0509,1.999,1.009562842,6.362021858,2.614754098
-122.09,37.99,19,1773,5.4496,2.054,1.026369168,6.23326572,3.596348884
-122.11,37.99,16,1782,5.1297,2.067,1.050295858,5.788461538,2.636094675
-122.11,37.99,10,1300,4.3875,2.877,1.013806706,5.648915187,2.564102564
-122.08,37.97,9,1105,6.6579,2.452,0.940042827,5.659528908,2.366167024
-122.09,37.97,5,2017,6.9961,2.941,1.071526823,7.294360385,2.774415406
-122.11,37.98,11,1790,6.135,2.973,1.028787879,6.622727273,2.712121212
-122.09,37.98,14,2296,5.6875,2.11,0.998853211,6.17087156,2.633027523
-122.12,37.99,33,741,4.675,2.254,1.061302682,6.360153257,2.83908046
-122.1,37.97,18,1753,5.6931,2.696,1.013931889,6.696594427,2.713622291
-122.1,37.96,20,1679,4.3571,2.282,1.063829787,6.212765957,2.747954173
-122.1,37.96,25,569,6.3699,2.355,0.876595745,5.846808511,2.421276596
-122.07,37.99,28,1811,4.5401,1.669,0.961474037,5.54438861,3.033500838
-122.07,37.98,12,2940,4.0154,1.861,1.116485014,4.710490463,2.002724796
-122.07,37.97,20,856,3.7262,2.118,1.035190616,5,2.51026393
-122.07,37.96,34,836,5.0172,1.971,1.003460208,5.85467128,2.892733564
-122.06,37.96,37,788,4.2917,1.896,1.029605263,5.868421053,2.592105263
-122.08,37.96,21,3748,6.0859,2.66,1.021304927,6.081890812,2.495339547
-122.06,37.95,36,950,4.7386,1.864,1.043243243,5.981081081,2.567567568
-122.07,37.95,39,1025,4.5893,1.9,1.007792208,5.711688312,2.662337662
-122.08,37.95,24,1351,5.0672,2.43,1.02238806,5.919776119,2.520522388
-122.08,37.95,33,425,4.8702,2.356,1.060810811,7.047297297,2.871621622
-122.07,37.96,37,552,5.0445,1.962,1.025773196,6.273195876,2.845360825
-122.06,37.96,10,2959,3.9816,1.82,1.122096881,4.735235567,1.96350365
-122.05,37.95,34,738,4.175,1.694,1.029739777,5.234200743,2.743494424
-122.05,37.94,22,1804,2.5459,1.793,1.007594937,3.512236287,1.522362869
-122.06,37.94,19,1896,2.5268,2.357,1.088465845,4.484882419,2.123180291
-122.07,37.94,36,1111,3.5057,2.051,1.025210084,5.544117647,2.334033613
-122.07,37.94,30,707,2.892,2.208,1.248868778,5.701357466,3.199095023
-122.08,37.93,35,1832,5.0761,2.332,1.040785498,6.107250755,2.767371601
-122.08,37.94,44,943,4.725,2.321,0.975409836,5.969945355,2.576502732
-122.07,37.94,43,683,4.475,2.657,0.906976744,5.635658915,2.647286822
-122.09,37.95,32,601,6.0265,2.479,1,6.406698565,2.875598086
-122.09,37.94,29,2634,6.1922,2.732,1,6.746575342,2.577299413
-122.04,38,16,1447,3.2484,0.911,1.033850494,4.339915374,2.04090268
-122.04,37.99,32,749,3.2,1.345,1.04494382,5.632958801,2.805243446
-122.04,37.99,36,1478,4.125,1.362,1.12244898,6.26984127,3.351473923
-122.05,37.97,16,65,6.1359,2.5,0.526315789,3.157894737,3.421052632
-122.06,37.99,16,721,2.8043,0.875,0.989451477,5.158227848,1.521097046
-122.06,37.99,17,384,1.8229,1.375,1.17472119,4.903345725,1.427509294
-122.05,38,36,1213,3.7333,1.364,1.201017812,6.300254453,3.086513995
-122.05,38,16,356,2.3462,0.75,0.935344828,4.676724138,1.534482759
-122.03,37.98,16,627,1.3894,1.563,0.989626556,2.508298755,1.300829876
-122.04,37.97,10,631,2.3152,1.406,1.104895105,3.405594406,2.206293706
-122.03,38,25,1753,5.7295,1.783,0.979763912,6.032040472,2.956155143
-122.03,38.01,27,1666,4.5707,1.759,0.955782313,5.489795918,2.833333333
-122.04,37.99,38,1378,3.8897,1.399,1.127083333,5.572916667,2.870833333
-122.03,37.98,45,1261,3.6042,1.382,1.059813084,5.312149533,2.357009346
-122.02,38,28,1591,4.6375,1.782,1.129237288,6.281779661,3.370762712
-122.03,37.99,35,1614,4.9022,1.693,0.948763251,5.482332155,2.851590106
-122.02,37.99,37,1237,4.45,1.619,1.047858942,5.659949622,3.115869018
-122.03,37.99,37,882,4.59,1.666,0.934285714,5.014285714,2.52
-122.03,37.98,44,498,3.4531,1.489,1.161290323,5.778801843,2.294930876
-122.01,37.98,25,777,3.5179,1.655,1.131313131,4.96969697,2.616161616
-122.01,37.98,29,956,4.317,1.94,1.008108108,5.408108108,2.583783784
-122,37.98,32,436,5.1118,2.269,0.976878613,5.855491329,2.520231214
-122,37.97,27,1171,5.1021,2.028,0.993039443,5.779582367,2.716937355
-122.01,37.97,32,1288,3.6449,2.115,1.029296875,5.8828125,2.515625
-122.02,37.98,40,756,2.8456,1.655,1.086720867,4.869918699,2.048780488
-122.02,37.98,37,782,3.4187,1.617,1.036253776,4.453172205,2.362537764
-122,37.99,28,1881,5.4607,1.923,0.972685888,6.122913505,2.854324734
-122,37.98,31,867,5.0915,1.932,0.988269795,5.953079179,2.542521994
-121.99,37.98,23,969,4.4536,1.84,1.030075188,5.746867168,2.428571429
-121.99,37.97,28,1372,6.2135,2.172,0.966139955,6.408577878,3.097065463
-122,37.98,35,535,4.9219,1.82,1.168604651,6.930232558,3.110465116
-122,37.98,36,237,4.525,1.613,0.875,4.590909091,2.693181818
-122.01,37.98,34,638,4.0507,1.61,1.05952381,4.984126984,2.531746032
-122.01,37.99,28,918,3.7841,1.449,1.142450142,5.413105413,2.615384615
-121.95,37.96,18,1072,6.1436,2.595,1.050802139,7.323529412,2.86631016
-121.97,37.97,27,807,6.1168,2.105,0.976351351,5.712837838,2.726351351
-121.97,37.97,24,656,5.0092,2.441,0.892682927,6.487804878,3.2
-121.97,37.96,28,877,4.7891,1.848,0.926517572,4.57827476,2.801916933
-121.96,37.96,28,899,5.2145,2.292,1.011111111,6.807407407,3.32962963
-121.96,37.95,7,1583,3.6133,1.961,1.094674556,5.056213018,2.341715976
-121.98,37.96,22,1420,3.65,2.041,1.042592593,5.531481481,2.62962963
-121.97,37.97,26,817,5.7512,2.402,0.967032967,7.241758242,2.992673993
-121.98,37.97,26,1232,5.9617,2.311,0.953545232,6.635696822,3.012224939
-121.98,37.97,26,1316,5.2442,2.132,0.995348837,6.36744186,3.060465116
-121.99,37.97,22,1271,5.1333,2.072,1.073839662,5.955696203,2.681434599
-121.99,37.97,30,1470,4.6071,1.841,1.084714549,6.114180479,2.70718232
-122,37.96,32,1980,3.7,1.79,0.982300885,4.961651917,2.920353982
-122,37.96,28,2033,4.5833,1.907,1.102009274,6.292117465,3.142194745
-121.96,37.95,13,1627,3.0859,1.678,1.06993007,4.497902098,2.275524476
-121.97,37.95,8,1883,5.431,2.467,1.070996979,6.424471299,2.844410876
-121.98,37.96,12,2209,3.1573,1.267,1.106508876,4.978303748,2.178500986
-121.99,37.96,16,1470,7.6166,2.604,1.039045553,7.210412148,3.188720174
-121.99,37.96,17,1228,5.5872,2.006,0.992957746,6.469483568,2.882629108
-121.98,37.95,14,2724,6.7371,2.674,1.041463415,7.670731707,3.32195122
-121.98,37.95,16,1317,6.7821,2.659,1.022670025,7.516372796,3.317380353
-122.01,37.97,34,1250,5.3794,2.062,1.041841004,6.817991632,2.615062762
-122.02,37.97,36,1191,4,1.71,1.048076923,5.629807692,2.862980769
-122.03,37.97,45,865,3.25,1.511,1.005952381,4.800595238,2.574404762
-122.04,37.97,26,1174,2.9861,1.609,1.092495637,4.310645724,2.04886562
-122.03,37.97,20,2629,2.9915,1.667,1.031007752,4.394241417,2.911406423
-122.04,37.96,16,1705,2.9097,1.063,1.043290043,4.203463203,2.46031746
-122.04,37.97,21,3621,2.5841,1.125,1.059942363,3.714697406,2.0870317
-122.04,37.97,39,705,3.1968,1.51,0.938697318,5.068965517,2.701149425
-122.04,37.96,20,578,2.2411,1.518,1.161073826,3.83557047,1.939597315
-122.05,37.96,35,1154,3.8456,1.598,0.957605985,5.461346633,2.877805486
-122.04,37.96,28,724,3.6964,1.657,1,4.78968254,2.873015873
-122.04,37.96,27,1500,1.837,1.75,1.170144462,4.152487961,2.407704655
-122.05,37.95,27,1875,3.1838,1.82,1.139769452,5.061959654,2.701729107
-122.05,37.95,20,246,5.4482,1.908,0.869918699,4.577235772,2
-122.01,37.95,8,1555,6.0901,2.982,1.050682261,7.536062378,3.031189084
-122.02,37.96,25,935,6.6727,3.051,1.005464481,7.144808743,2.554644809
-122.03,37.96,20,1142,2.1083,1.625,1.102073365,4.20414673,1.821371611
-122.03,37.95,14,1601,3.1719,2.205,1.107541899,4.590782123,2.23603352
-122.02,37.95,25,608,2.4519,2.083,0.955882353,4.430147059,2.235294118
-122.03,37.95,32,804,4.9485,2.023,0.987381703,6.167192429,2.536277603
-122.02,37.95,22,1660,5.6642,2.37,1.003937008,6.940944882,3.267716535
-122.02,37.94,23,1465,4.2569,2.131,1.060995185,5.643659711,2.35152488
-122.01,37.94,23,1339,6.7061,3.223,1.004008016,7.496993988,2.683366733
-122.02,37.94,19,1317,4.125,2.671,1.03030303,5.373737374,2.217171717
-122.01,37.94,26,706,6.0704,2.68,1.018181818,7.359090909,3.209090909
-122.01,37.94,18,937,6.3809,2.736,1.020547945,7.113013699,3.20890411
-122,37.95,9,848,6.8145,3.392,1.071129707,9.263598326,3.548117155
-122.01,37.93,25,1062,7.5898,3.302,1.002994012,7.94011976,3.179640719
-122.04,37.95,33,814,3.1406,1.631,1.018292683,5.039634146,2.481707317
-122.04,37.94,24,2444,5.6292,2.314,0.983108108,6.454954955,2.752252252
-122.05,37.94,22,993,4.6602,2.278,0.969863014,5.767123288,2.720547945
-122.04,37.95,29,341,4.7188,1.971,1.037593985,6.511278195,2.563909774
-122.05,37.95,22,2804,2.85,1.446,1.111824015,4.74335472,2.570119157
-122.03,37.94,21,2214,5.5777,2.793,1.052917232,7.518317503,3.004070556
-122.03,37.93,21,1773,6.0918,3.448,1.014634146,7.661788618,2.882926829
-122.05,37.93,5,1503,4.0473,2.665,1.308740068,4.851305335,1.706015891
-122.05,37.93,15,2957,4.45,1.849,1.03686934,5.047218629,1.912677878
-122.05,37.92,14,4741,4.7094,2.347,1.06053068,5.270729685,1.965588723
-122.02,37.92,26,1872,7.4713,3.512,1.006289308,7.982704403,2.943396226
-122.03,37.92,23,1124,6.5847,3.588,1.038167939,8.442748092,2.860050891
-122.01,37.91,21,3645,7.6877,3.677,1.041017227,8.27973749,2.990155865
-122.03,37.91,29,2310,5.0362,2.753,0.978651685,6.11011236,2.595505618
-122.06,37.91,15,2133,4.1612,2.328,1.104037267,4.187111801,1.656055901
-122.06,37.9,25,2669,2.6998,2.161,1.084298584,3.776705277,1.717503218
-122.06,37.89,21,2575,3.1002,1.143,1.090534979,3.419067215,1.76611797
-122.07,37.93,45,614,5.0255,2.26,1.025210084,6.487394958,2.579831933
-122.07,37.93,25,3264,3.7433,2.521,1.06140963,5.025122121,2.277739009
-122.07,37.92,26,1629,4.4312,2.25,1.080409357,5.660818713,2.381578947
-122.08,37.92,28,1068,4.4561,2.5,1.07816092,5.464367816,2.455172414
-122.08,37.92,26,796,6.195,2.649,0.967153285,6.324817518,2.905109489
-122.07,37.91,28,810,5.0391,2.598,1,5.86779661,2.745762712
-122.07,37.91,33,638,3.6833,2.925,1.090551181,6.102362205,2.511811024
-122.08,37.9,32,486,5.0499,3.068,0.98265896,6.213872832,2.809248555
-122.09,37.91,18,3486,7.0895,3.069,1.054347826,6.939130435,2.526086957
-122.07,37.89,28,1428,4.3864,2.668,1.113432836,5.089552239,2.131343284
-122.08,37.89,39,1223,6.2924,2.839,1.024539877,6.171779141,2.501022495
-122.08,37.9,29,1691,5.1097,2.88,1.034946237,5.555107527,2.272849462
-122.07,37.89,38,809,5.5636,2.688,1.008823529,6.291176471,2.379411765
-122.07,37.89,38,319,5.6558,2.633,1.008130081,6.154471545,2.593495935
-122.06,37.88,34,1879,6.5378,3.409,0.984593838,6.696078431,2.631652661
-122.05,37.87,30,847,6.7192,3.975,1.02173913,7.130434783,2.630434783
-122.05,37.9,24,1699,2.9526,2.71,1.16838488,4.725085911,1.946162658
-122.05,37.9,32,986,4.6528,3.357,1.023255814,5.657505285,2.084566596
-122.05,37.89,37,689,4.2625,3.106,0.950530035,5.925795053,2.434628975
-122.04,37.89,33,998,7.5349,3.491,0.930635838,7.002890173,2.884393064
-122.05,37.9,32,1818,4.8088,3.212,1.012925969,5.285546416,2.136310223
-122.04,37.9,20,2310,5.6986,2.758,1.08411215,5.677050883,2.398753894
-122.02,37.89,29,2450,7.5,3.562,1.102827763,8.16066838,3.149100257
-122.04,37.88,32,1230,4.6424,3.127,0.987432675,5.834829443,2.208258528
-122.03,37.86,29,1035,6.112,3.906,1.055309735,6.692477876,2.289823009
-122.04,37.85,27,2181,9.5862,4.694,1.024967148,7.935611038,2.865965834
-121.94,37.73,22,861,6.2726,2.582,1.003448276,6.827586207,2.968965517
-121.94,37.73,22,2843,6.1265,2.603,1.07444668,6.759557344,2.860160966
-121.93,37.73,23,1043,6.2048,2.75,0.988603989,7.304843305,2.971509972
-121.93,37.73,8,404,3.375,3.5,1.03125,3.709821429,1.803571429
-121.95,37.74,19,518,6.3325,2.5,1.017964072,6.748502994,3.101796407
-121.95,37.74,19,2653,6.2631,2.66,1.029520295,7.036900369,3.263222632
-121.94,37.75,17,1238,6.2781,2.698,0.981432361,6.787798408,3.283819629
-121.92,37.73,24,501,2.4821,1.572,1.108474576,4.769491525,1.698305085
-121.93,37.74,16,1272,6.8806,3.435,1.042288557,8.273631841,3.164179104
